"Codigo","TituloConta","DataLancamento","CodigoEvento","Valor"
"0101010301","Aplicação Banco Um","2025-02-20","10.0.0007","5853.7900"
"0101010301","Aplicação Banco Um","2025-03-20","10.0.0007","6902.1900"
"0101010301","Aplicação Banco Um","2024-12-23","10.0.0007","15844.8400"
"0101010301","Aplicação Banco Um","2024-12-27","10.0.0007","244.5300"
"0101010301","Aplicação Banco Um","2024-12-06","10.0.0007","669.6200"
"0101010301","Aplicação Banco Um","2025-03-14","10.0.0007","5840.5100"
"0101010301","Aplicação Banco Um","2025-01-02","10.0.0007","981.2400"
"0101010301","Aplicação Banco Um","2025-01-15","10.0.0007","900.0000"
"0101010301","Aplicação Banco Um","2025-02-14","10.0.0007","1030.0000"
"0101010301","Aplicação Banco Um","2025-03-18","10.0.0007","1050.0000"
"0101010301","Aplicação Banco Um","2025-03-07","10.0.0007","30015.2600"
"0101010301","Aplicação Banco Um","2025-02-14","10.0.0007","10000.0000"
"0101010301","Aplicação Banco Um","2025-02-17","10.0.0007","8266.8300"
"0101010301","Aplicação Banco Um","2025-03-28","10.0.0007","916.2900"
"0101010301","Aplicação Banco Um","2025-03-11","10.0.0007","831228.8100"
"0101010301","Aplicação Banco Um","2025-03-21","10.0.0007","206.9300"
"0101010301","Aplicação Banco Um","2025-04-22","10.0.0007","4751.7400"
"0101010301","Aplicação Banco Um","2025-03-20","10.0.0007","712.1000"
"0101010301","Aplicação Banco Um","2025-04-01","10.0.0007","2060.6200"
"0101010301","Aplicação Banco Um","2025-04-15","10.0.0007","1050.0000"
"0201060600","Empréstimo em Banco","2020-11-12","10.0.0015","155.0000"
"0201060600","Empréstimo em Banco","2020-12-24","10.0.0015","1500.0000"
"0201060600","Empréstimo em Banco","2020-12-23","10.0.0015","150.0000"
"0201060600","Empréstimo em Banco","2020-03-02","10.0.0015","101.0000"
"0201060600","Empréstimo em Banco","2019-08-20","10.0.0015","513.0000"
"0201060600","Empréstimo em Banco","2019-08-27","10.0.0015","50.0000"
"0201060600","Empréstimo em Banco","2019-09-10","10.0.0015","129.0700"
"0201060600","Empréstimo em Banco","2019-11-08","10.0.0015","6497.0000"
"0201060600","Empréstimo em Banco","2019-11-05","10.0.0015","50.0000"
"0201060600","Empréstimo em Banco","2019-11-26","10.0.0015","394.0000"
"0201060600","Empréstimo em Banco","2019-12-09","10.0.0015","6496.0000"
"0201060600","Empréstimo em Banco","2019-12-26","10.0.0015","1300.0000"
"0201060600","Empréstimo em Banco","2019-01-28","10.0.0015","126.0000"
"0201060600","Empréstimo em Banco","2021-04-30","10.0.0015","2000.0000"
"0201060600","Empréstimo em Banco","2021-05-03","10.0.0015","900.0000"
"0201060600","Empréstimo em Banco","2021-05-06","10.0.0015","2200.0000"
"0201060600","Empréstimo em Banco","2021-05-12","10.0.0015","1000.0000"
"0201060600","Empréstimo em Banco","2021-12-24","10.0.0015","1500.0000"
"0201060600","Empréstimo em Banco","2022-01-03","10.0.0015","1000.0000"
"0201060600","Empréstimo em Banco","2022-04-01","10.0.0015","1000.0000"
"0201060600","Empréstimo em Banco","2022-07-04","10.0.0015","70.0000"
"0201060600","Empréstimo em Banco","2022-12-30","10.0.0015","257.0400"
"0201060600","Empréstimo em Banco","2022-12-23","10.0.0015","1500.0000"
"0201060600","Empréstimo em Banco","2023-01-02","10.0.0015","3000.0000"
"0201060600","Empréstimo em Banco","2023-02-15","10.0.0015","10000.0000"
"0201060600","Empréstimo em Banco","2023-07-17","10.0.0015","500.0000"
"0201060600","Empréstimo em Banco","2023-08-18","10.0.0015","15000.0000"
"0201060600","Empréstimo em Banco","2023-12-08","10.0.0015","350.0000"
"0201060600","Empréstimo em Banco","2023-12-22","10.0.0015","3000.0000"
"0201060600","Empréstimo em Banco","2024-05-02","10.0.0015","601.8400"
"0201060600","Empréstimo em Banco","2024-06-03","10.0.0015","7200.0000"
"0201060600","Empréstimo em Banco","2024-06-04","10.0.0015","2500.0000"
"0201060600","Empréstimo em Banco","2024-06-12","10.0.0015","10000.0000"
"0201060600","Empréstimo em Banco","2024-07-25","10.0.0015","700.0000"
"0201060600","Empréstimo em Banco","2024-11-01","10.0.0015","4000.0000"
"0201060600","Empréstimo em Banco","2025-02-12","10.0.0015","3000.0000"
"0201060600","Empréstimo em Banco","2025-01-07","10.0.0015","10000.0000"
"0201060600","Empréstimo em Banco","2025-01-20","10.0.0015","10000.0000"
"0101010201","Banco Um","2020-11-16","10.0.0016","155.0000"
"0101010201","Banco Um","2020-12-28","10.0.0016","1500.0000"
"0101010201","Banco Um","2020-12-29","10.0.0016","150.0000"
"0101010201","Banco Um","2020-03-19","10.0.0016","101.0000"
"0101010201","Banco Um","2019-08-26","10.0.0016","513.0000"
"0101010201","Banco Um","2019-09-17","10.0.0016","179.0700"
"0101010201","Banco Um","2019-11-11","10.0.0016","6497.0000"
"0101010201","Banco Um","2019-11-29","10.0.0016","444.0000"
"0101010201","Banco Um","2019-12-10","10.0.0016","6496.0000"
"0101010201","Banco Um","2019-12-26","10.0.0016","1300.0000"
"0101010201","Banco Um","2019-01-28","10.0.0016","126.0000"
"0101010201","Banco Um","2021-04-30","10.0.0016","2000.0000"
"0101010201","Banco Um","2021-05-03","10.0.0016","900.0000"
"0101010201","Banco Um","2021-05-06","10.0.0016","2200.0000"
"0101010201","Banco Um","2021-05-12","10.0.0016","1000.0000"
"0101010201","Banco Um","2022-01-03","10.0.0016","500.0000"
"0101010201","Banco Um","2022-01-05","10.0.0016","2000.0000"
"0101010201","Banco Um","2022-04-18","10.0.0016","1000.0000"
"0101010201","Banco Um","2022-07-22","10.0.0016","70.0000"
"0101010201","Banco Um","2022-12-26","10.0.0016","1500.0000"
"0101010201","Banco Um","2023-01-05","10.0.0016","3000.0000"
"0101010201","Banco Um","2023-01-02","10.0.0016","257.0400"
"0101010201","Banco Um","2023-03-09","10.0.0016","10000.0000"
"0101010201","Banco Um","2023-07-19","10.0.0016","500.0000"
"0101010201","Banco Um","2023-12-19","10.0.0016","350.0000"
"0101010201","Banco Um","2023-12-26","10.0.0016","3000.0000"
"0101010201","Banco Um","2024-06-10","10.0.0016","10301.8400"
"0101010201","Banco Um","2024-07-26","10.0.0016","700.0000"
"0101010201","Banco Um","2024-11-06","10.0.0016","4000.0000"
"0101010201","Banco Um","2020-11-19","10.0.0018","73.0000"
"0101010201","Banco Um","2021-01-11","10.0.0018","98.1700"
"0101010201","Banco Um","2021-02-09","10.0.0018","98.1700"
"0101010201","Banco Um","2021-01-04","10.0.0018","31.0000"
"0101010201","Banco Um","2020-07-28","10.0.0018","30.0000"
"0101010201","Banco Um","2020-07-31","10.0.0018","10.0000"
"0101010201","Banco Um","2020-08-19","10.0.0018","5.0000"
"0101010201","Banco Um","2020-08-21","10.0.0018","73.0000"
"0101010201","Banco Um","2020-10-09","10.0.0018","98.1700"
"0101010201","Banco Um","2020-09-14","10.0.0018","300.0000"
"0101010201","Banco Um","2020-11-09","10.0.0018","98.1700"
"0101010201","Banco Um","2020-08-10","10.0.0018","98.1700"
"0101010201","Banco Um","2020-07-10","10.0.0018","97.3800"
"0101010201","Banco Um","2020-12-09","10.0.0018","98.1700"
"0101010201","Banco Um","2020-03-13","10.0.0018","16.2400"
"0101010201","Banco Um","2020-01-13","10.0.0018","6.5000"
"0101010201","Banco Um","2020-02-10","10.0.0018","33.0000"
"0101010201","Banco Um","2020-02-20","10.0.0018","34.4000"
"0101010201","Banco Um","2020-04-14","10.0.0018","14.0500"
"0101010201","Banco Um","2020-06-18","10.0.0018","98.1700"
"0101010201","Banco Um","2020-09-09","10.0.0018","98.1700"
"0101010201","Banco Um","2020-06-23","10.0.0018","3100.0000"
"0101010201","Banco Um","2020-06-13","10.0.0018","15.3000"
"0101010201","Banco Um","2020-05-13","10.0.0018","14.6700"
"0101010201","Banco Um","2019-08-12","10.0.0018","11698.5900"
"0101010201","Banco Um","2019-08-15","10.0.0018","120.0000"
"0101010201","Banco Um","2019-08-29","10.0.0018","115.6800"
"0101010201","Banco Um","2019-09-10","10.0.0018","4.0100"
"0101010201","Banco Um","2019-09-12","10.0.0018","16.1500"
"0101010201","Banco Um","2019-09-30","10.0.0018","45.0000"
"0101010201","Banco Um","2019-10-11","10.0.0018","16.4500"
"0101010201","Banco Um","2019-11-13","10.0.0018","16.9500"
"0101010201","Banco Um","2019-12-12","10.0.0018","16.9000"
"0101010201","Banco Um","2020-01-14","10.0.0018","17.3700"
"0101010201","Banco Um","2020-02-13","10.0.0018","16.9900"
"0101010201","Banco Um","2019-04-03","10.0.0018","12.0000"
"0101010201","Banco Um","2019-04-29","10.0.0018","83.0000"
"0101010201","Banco Um","2019-01-14","10.0.0018","176.3300"
"0101010201","Banco Um","2019-03-21","10.0.0018","5000.0000"
"0101010201","Banco Um","2019-03-22","10.0.0018","280.0000"
"0101010201","Banco Um","2021-02-18","10.0.0018","200.0000"
"0101010201","Banco Um","2021-03-01","10.0.0018","540.0000"
"0101010201","Banco Um","2021-03-09","10.0.0018","98.1700"
"0101010201","Banco Um","2021-04-09","10.0.0018","99.0300"
"0101010201","Banco Um","2021-03-31","10.0.0018","119.8000"
"0101010201","Banco Um","2021-04-09","10.0.0018","1100.0000"
"0101010201","Banco Um","2021-04-12","10.0.0018","350.0000"
"0101010201","Banco Um","2021-04-26","10.0.0018","79.0000"
"0101010201","Banco Um","2021-05-14","10.0.0018","50.0000"
"0101010201","Banco Um","2021-06-11","10.0.0018","116.8400"
"0101010201","Banco Um","2021-07-13","10.0.0018","116.8400"
"0101010201","Banco Um","2021-06-14","10.0.0018","200.0000"
"0101010201","Banco Um","2021-06-23","10.0.0018","20.7000"
"0101010201","Banco Um","2021-08-09","10.0.0018","116.8400"
"0101010201","Banco Um","2021-07-30","10.0.0018","90.0000"
"0101010201","Banco Um","2021-09-09","10.0.0018","116.8400"
"0101010201","Banco Um","2021-08-16","10.0.0018","300.0000"
"0101010201","Banco Um","2021-10-11","10.0.0018","116.8400"
"0101010201","Banco Um","2021-10-11","10.0.0018","11848.0500"
"0101010201","Banco Um","2021-11-09","10.0.0018","116.8400"
"0101010201","Banco Um","2021-10-20","10.0.0018","350.0000"
"0101010201","Banco Um","2021-11-08","10.0.0018","30.9600"
"0101010201","Banco Um","2021-12-09","10.0.0018","116.8400"
"0101010201","Banco Um","2021-12-23","10.0.0018","200.0000"
"0101010201","Banco Um","2022-01-10","10.0.0018","14188.8900"
"0101010201","Banco Um","2022-02-09","10.0.0018","116.8400"
"0101010201","Banco Um","2022-03-09","10.0.0018","117.9000"
"0101010201","Banco Um","2022-03-08","10.0.0018","59.4000"
"0101010201","Banco Um","2022-03-14","10.0.0018","120.0000"
"0101010201","Banco Um","2022-03-18","10.0.0018","5.5000"
"0101010201","Banco Um","2022-03-30","10.0.0018","549.3000"
"0101010201","Banco Um","2022-06-06","10.0.0018","4.5900"
"0101010201","Banco Um","2022-06-09","10.0.0018","151.9500"
"0101010201","Banco Um","2022-07-11","10.0.0018","151.9500"
"0101010201","Banco Um","2022-07-22","10.0.0018","60.0000"
"0101010201","Banco Um","2022-07-25","10.0.0018","106.0000"
"0101010201","Banco Um","2022-08-09","10.0.0018","151.9500"
"0101010201","Banco Um","2022-09-09","10.0.0018","151.9500"
"0101010201","Banco Um","2022-09-20","10.0.0018","13.9000"
"0101010201","Banco Um","2022-10-10","10.0.0018","151.9500"
"0101010201","Banco Um","2022-09-29","10.0.0018","1500.0000"
"0101010201","Banco Um","2022-11-09","10.0.0018","151.9500"
"0101010201","Banco Um","2022-10-28","10.0.0018","200.0000"
"0101010201","Banco Um","2022-12-09","10.0.0018","151.9500"
"0101010201","Banco Um","2022-11-07","10.0.0018","362.6700"
"0101010201","Banco Um","2022-11-28","10.0.0018","4849.0000"
"0101010201","Banco Um","2022-12-13","10.0.0018","50.0000"
"0101010201","Banco Um","2023-01-09","10.0.0018","151.9500"
"0101010201","Banco Um","2023-01-16","10.0.0018","800.0000"
"0101010201","Banco Um","2023-06-09","10.0.0018","188.1800"
"0101010201","Banco Um","2023-02-09","10.0.0018","151.9500"
"0101010201","Banco Um","2023-02-22","10.0.0018","400.0000"
"0101010201","Banco Um","2023-03-09","10.0.0018","152.7800"
"0101010201","Banco Um","2023-03-15","10.0.0018","6.0000"
"0101010201","Banco Um","2023-03-20","10.0.0018","1000.0000"
"0101010201","Banco Um","2023-03-24","10.0.0018","100.0000"
"0101010201","Banco Um","2023-05-25","10.0.0018","16.0000"
"0101010201","Banco Um","2023-05-31","10.0.0018","717.5000"
"0101010201","Banco Um","2023-07-10","10.0.0018","188.1800"
"0101010201","Banco Um","2023-07-10","10.0.0018","11784.8500"
"0101010201","Banco Um","2023-07-07","10.0.0018","2600.0000"
"0101010201","Banco Um","2023-08-09","10.0.0018","188.1800"
"0101010201","Banco Um","2023-07-12","10.0.0018","6.5000"
"0101010201","Banco Um","2023-09-09","10.0.0018","188.1800"
"0101010201","Banco Um","2023-10-23","10.0.0018","100.0000"
"0101010201","Banco Um","2023-10-05","10.0.0018","22.0000"
"0101010201","Banco Um","2023-11-09","10.0.0018","188.1800"
"0101010201","Banco Um","2023-12-11","10.0.0018","188.1800"
"0101010201","Banco Um","2024-01-09","10.0.0018","188.1800"
"0101010201","Banco Um","2024-01-03","10.0.0018","25.8000"
"0101010201","Banco Um","2024-02-09","10.0.0018","188.1800"
"0101010201","Banco Um","2024-03-11","10.0.0018","189.0300"
"0101010201","Banco Um","2024-01-30","10.0.0018","4500.0000"
"0101010201","Banco Um","2023-10-17","10.0.0018","1000.0000"
"0101010201","Banco Um","2023-10-09","10.0.0018","188.1800"
"0101010201","Banco Um","2024-02-21","10.0.0018","4000.0000"
"0101010201","Banco Um","2024-02-23","10.0.0018","71.3400"
"0101010201","Banco Um","2024-02-26","10.0.0018","1000.0000"
"0101010201","Banco Um","2024-03-25","10.0.0018","175.1300"
"0101010201","Banco Um","2024-04-01","10.0.0018","17.2000"
"0101010201","Banco Um","2024-04-03","10.0.0018","69.9900"
"0101010201","Banco Um","2024-04-08","10.0.0018","39.6000"
"0101010201","Banco Um","2024-05-15","10.0.0018","1700.0000"
"0101010201","Banco Um","2024-05-15","10.0.0018","600.0000"
"0101010201","Banco Um","2024-04-30","10.0.0018","4178.1600"
"0101010201","Banco Um","2024-04-26","10.0.0018","200.0000"
"0101010201","Banco Um","2024-05-02","10.0.0018","20.0000"
"0101010201","Banco Um","2024-05-10","10.0.0018","3500.0000"
"0101010201","Banco Um","2024-05-13","10.0.0018","500.0000"
"0101010201","Banco Um","2024-05-16","10.0.0018","40.9900"
"0101010201","Banco Um","2024-06-10","10.0.0018","189.8600"
"0101010201","Banco Um","2024-05-29","10.0.0018","410.0000"
"0101010201","Banco Um","2024-06-05","10.0.0018","11.3000"
"0101010201","Banco Um","2024-06-10","10.0.0018","24518.7200"
"0101010201","Banco Um","2024-07-10","10.0.0018","189.8600"
"0101010201","Banco Um","2024-07-10","10.0.0018","27960.9400"
"0101010201","Banco Um","2024-08-09","10.0.0018","189.8600"
"0101010201","Banco Um","2024-09-09","10.0.0018","189.8600"
"0101010201","Banco Um","2024-08-13","10.0.0018","35.2300"
"0101010201","Banco Um","2024-08-26","10.0.0018","800.0000"
"0101010201","Banco Um","2024-10-09","10.0.0018","189.8600"
"0101010201","Banco Um","2024-11-11","10.0.0018","189.8600"
"0101010201","Banco Um","2024-12-09","10.0.0018","189.8600"
"0101010201","Banco Um","2024-10-29","10.0.0018","32.9200"
"0101010201","Banco Um","2024-11-07","10.0.0018","3072.0000"
"0101010201","Banco Um","2024-11-12","10.0.0018","0.8000"
"0101010201","Banco Um","2024-11-19","10.0.0018","470.0000"
"0101010201","Banco Um","2024-12-05","10.0.0018","1500.0000"
"0101010201","Banco Um","2024-12-05","10.0.0018","15.9800"
"0101010201","Banco Um","2024-12-06","10.0.0018","40.8900"
"0101010201","Banco Um","2025-01-09","10.0.0018","189.8600"
"0101010201","Banco Um","2024-12-24","10.0.0018","2000.0000"
"0101010201","Banco Um","2024-12-26","10.0.0018","3166.7500"
"0101010201","Banco Um","2025-02-10","10.0.0018","189.8600"
"0101010201","Banco Um","2025-01-07","10.0.0018","4000.0000"
"0101010201","Banco Um","2025-01-31","10.0.0018","32.6900"
"0101010201","Banco Um","2025-03-10","10.0.0018","190.8100"
"0101010201","Banco Um","2025-02-24","10.0.0018","3000.0000"
"0101010201","Banco Um","2025-03-06","10.0.0018","74.6400"
"0101010201","Banco Um","2025-03-10","10.0.0018","1000.0000"
"0101010201","Banco Um","2025-03-10","10.0.0018","3000.0000"
"0101010201","Banco Um","2025-03-14","10.0.0018","15.9900"
"0101010201","Banco Um","2025-03-31","10.0.0018","558.7000"
"0101010201","Banco Um","2025-03-31","10.0.0018","15000.0000"
"0102010000","Empréstimo para parceiros","2020-11-26","10.0.0019","171.1700"
"0102010000","Empréstimo para parceiros","2020-12-08","10.0.0019","98.1700"
"0102010000","Empréstimo para parceiros","2021-01-14","10.0.0019","129.1700"
"0102010000","Empréstimo para parceiros","2020-07-29","10.0.0019","127.3800"
"0102010000","Empréstimo para parceiros","2020-06-24","10.0.0019","3213.4700"
"0102010000","Empréstimo para parceiros","2020-08-31","10.0.0019","186.1700"
"0102010000","Empréstimo para parceiros","2020-10-16","10.0.0019","98.1700"
"0102010000","Empréstimo para parceiros","2020-09-20","10.0.0019","398.1700"
"0102010000","Empréstimo para parceiros","2020-05-18","10.0.0019","28.7200"
"0102010000","Empréstimo para parceiros","2020-03-19","10.0.0019","124.5000"
"0102010000","Empréstimo para parceiros","2019-08-27","10.0.0019","11818.5900"
"0102010000","Empréstimo para parceiros","2019-09-17","10.0.0019","135.8400"
"0102010000","Empréstimo para parceiros","2019-10-09","10.0.0019","45.0000"
"0102010000","Empréstimo para parceiros","2019-11-29","10.0.0019","33.4000"
"0102010000","Empréstimo para parceiros","2019-12-30","10.0.0019","16.9000"
"0102010000","Empréstimo para parceiros","2019-04-01","10.0.0019","5000.0000"
"0102010000","Empréstimo para parceiros","2019-04-08","10.0.0019","292.0000"
"0102010000","Empréstimo para parceiros","2019-05-21","10.0.0019","83.0000"
"0102010000","Empréstimo para parceiros","2019-02-05","10.0.0019","176.3300"
"0102010000","Empréstimo para parceiros","2021-02-18","10.0.0019","148.1700"
"0102010000","Empréstimo para parceiros","2021-03-25","10.0.0019","638.1700"
"0102010000","Empréstimo para parceiros","2021-04-22","10.0.0019","1668.8300"
"0102010000","Empréstimo para parceiros","2021-06-14","10.0.0019","200.0000"
"0102010000","Empréstimo para parceiros","2021-06-16","10.0.0019","245.8400"
"0102010000","Empréstimo para parceiros","2021-06-23","10.0.0019","20.7000"
"0102010000","Empréstimo para parceiros","2021-07-30","10.0.0019","316.8400"
"0102010000","Empréstimo para parceiros","2021-08-16","10.0.0019","300.0000"
"0102010000","Empréstimo para parceiros","2021-08-20","10.0.0019","116.8400"
"0102010000","Empréstimo para parceiros","2021-09-20","10.0.0019","116.8400"
"0102010000","Empréstimo para parceiros","2021-10-13","10.0.0019","11964.8900"
"0102010000","Empréstimo para parceiros","2021-10-20","10.0.0019","350.0000"
"0102010000","Empréstimo para parceiros","2021-11-23","10.0.0019","147.8000"
"0102010000","Empréstimo para parceiros","2021-12-21","10.0.0019","116.8400"
"0102010000","Empréstimo para parceiros","2021-12-27","10.0.0019","200.0000"
"0102010000","Empréstimo para parceiros","2022-04-01","10.0.0019","918.9400"
